City,Venue,Show_Time,Category,Max_Seats,Booked_Seats,Price,Collection,Max_Collection,Occupancy
"Hyderabad","AMB Cinemas: Gachibowli","10:40 PM","","10","10","800.00","8000.00","8000.00","100.00%"
"Hyderabad","AMB Cinemas: Gachibowli","10:40 PM","","192","192","800.00","153600.00","153600.00","100.00%"
"Hyderabad","AMB Cinemas: Gachibowli","10:40 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","AMB Cinemas: Gachibowli","10:45 PM","","10","10","800.00","8000.00","8000.00","100.00%"
"Hyderabad","AMB Cinemas: Gachibowli","10:45 PM","","138","138","800.00","110400.00","110400.00","100.00%"
"Hyderabad","AMB Cinemas: Gachibowli","10:45 PM","","14","14","800.00","11200.00","11200.00","100.00%"
"Hyderabad","Anjali Movie Max: Secunderabad","10:00 PM","","43","43","800.00","34400.00","34400.00","100.00%"
"Hyderabad","Anjali Movie Max: Secunderabad","10:00 PM","","68","1","800.00","800.00","54400.00","1.47%"
"Hyderabad","Anjali Movie Max: Secunderabad","10:00 PM","","307","307","800.00","245600.00","245600.00","100.00%"
"Hyderabad","Anjali Movie Max: Secunderabad","10:00 PM","","83","71","800.00","56800.00","66400.00","85.54%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","9","9","800.00","7200.00","7200.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","111","111","800.00","88800.00","88800.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","111","111","800.00","88800.00","88800.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","9","9","800.00","7200.00","7200.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","14","14","800.00","11200.00","11200.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","171","171","800.00","136800.00","136800.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","169","169","800.00","135200.00","135200.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","234","234","800.00","187200.00","187200.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","252","252","800.00","201600.00","201600.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","27","27","800.00","21600.00","21600.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","13","13","800.00","10400.00","10400.00","100.00%"
"Hyderabad","Aparna Cinemas: Nallagandla","10:00 PM","","52","52","800.00","41600.00","41600.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:00 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:00 PM","","220","220","800.00","176000.00","176000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:15 PM","","10","10","800.00","8000.00","8000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:15 PM","","174","174","800.00","139200.00","139200.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:25 PM","","16","16","800.00","12800.00","12800.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:25 PM","","260","260","800.00","208000.00","208000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:25 PM","","16","16","800.00","12800.00","12800.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:35 PM","","12","12","800.00","9600.00","9600.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:35 PM","","220","220","800.00","176000.00","176000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:45 PM","","10","10","800.00","8000.00","8000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:45 PM","","156","156","800.00","124800.00","124800.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:55 PM","","10","10","800.00","8000.00","8000.00","100.00%"
"Hyderabad","ART CINEMAS: Vanasthalipuram","10:55 PM","","153","153","800.00","122400.00","122400.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:00 PM","","21","21","800.00","16800.00","16800.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:00 PM","","366","366","800.00","292800.00","292800.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:15 PM","","17","17","800.00","13600.00","13600.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:15 PM","","302","302","800.00","241600.00","241600.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:30 PM","","15","15","800.00","12000.00","12000.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:30 PM","","197","197","800.00","157600.00","157600.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:45 PM","","125","125","800.00","100000.00","100000.00","100.00%"
"Hyderabad","Asian Cinemart: RC Puram","10:55 PM","","125","125","800.00","100000.00","100000.00","100.00%"
"Hyderabad","Asian Cineplanet Multiplex: Kompally","10:00 PM","","690","690","800.00","552000.00","552000.00","100.00%"
"Hyderabad","Asian Cineplanet Multiplex: Kompally","10:10 PM","","304","304","800.00","243200.00","243200.00","100.00%"
"Hyderabad","Asian Cineplanet Multiplex: Kompally","10:30 PM","","359","359","800.00","287200.00","287200.00","100.00%"
"Hyderabad","Asian Cineplanet Multiplex: Kompally","10:40 PM","","382","381","800.00","304800.00","305600.00","99.74%"
"Hyderabad","Asian CineSquare Multiplex: Uppal","10:10 PM","","19","19","800.00","15200.00","15200.00","100.00%"
"Hyderabad","Asian CineSquare Multiplex: Uppal","10:10 PM","","477","408","800.00","326400.00","381600.00","85.53%"
"Hyderabad","Asian Jyothi: RC Puram","10:00 PM","","160","160","800.00","128000.00","128000.00","100.00%"
"Hyderabad","Asian Jyothi: RC Puram","10:00 PM","","360","360","800.00","288000.00","288000.00","100.00%"
"Hyderabad","Asian Jyothi: RC Puram","10:00 PM","","134","134","800.00","107200.00","107200.00","100.00%"
"Hyderabad","Asian Jyothi: RC Puram","10:00 PM","","166","166","800.00","132800.00","132800.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:00 PM","","610","610","800.00","488000.00","488000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:00 PM","","62","62","800.00","49600.00","49600.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:00 PM","","145","145","800.00","116000.00","116000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:15 PM","","715","715","800.00","572000.00","572000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:15 PM","","70","70","800.00","56000.00","56000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:15 PM","","157","157","800.00","125600.00","125600.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:25 PM","","40","40","800.00","32000.00","32000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:25 PM","","338","336","800.00","268800.00","270400.00","99.41%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:25 PM","","177","177","800.00","141600.00","141600.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:25 PM","","135","135","800.00","108000.00","108000.00","100.00%"
"Hyderabad","Asian Lakshmikala Cinepride: Moosapet","10:30 PM","","365","365","800.00","292000.00","292000.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:00 PM","","352","352","800.00","281600.00","281600.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:15 PM","","14","14","800.00","11200.00","11200.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:15 PM","","310","310","800.00","248000.00","248000.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:30 PM","","356","356","800.00","284800.00","284800.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:45 PM","","14","14","800.00","11200.00","11200.00","100.00%"
"Hyderabad","Asian M Cube Mall: Attapur","10:45 PM","","306","306","800.00","244800.00","244800.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:00 PM","","462","462","800.00","369600.00","369600.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:00 PM","","59","59","800.00","47200.00","47200.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:00 PM","","8","8","800.00","6400.00","6400.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:00 PM","","104","104","800.00","83200.00","83200.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:30 PM","","112","112","800.00","89600.00","89600.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:30 PM","","271","271","800.00","216800.00","216800.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:30 PM","","17","17","800.00","13600.00","13600.00","100.00%"
"Hyderabad","Asian Mukta A2 Sensation Cinema: Kairathabad","10:30 PM","","80","80","800.00","64000.00","64000.00","100.00%"
"Hyderabad","Asian Mukund Cinema: Medchal","10:00 PM","","16","16","800.00","12800.00","12800.00","100.00%"
"Hyderabad","Asian Mukund Cinema: Medchal","10:00 PM","","519","519","800.00","415200.00","415200.00","100.00%"
"Hyderabad","Asian Mukund Cinema: Medchal","10:00 PM","","20","20","800.00","16000.00","16000.00","100.00%"
"Hyderabad","Asian Mukund Cinema: Medchal","10:00 PM","","145","99","800.00","79200.00","116000.00","68.28%"
"Hyderabad","Asian Radhika Multiplex: ECIL","10:00 PM","","360","360","800.00","288000.00","288000.00","100.00%"
"Hyderabad","Asian Radhika Multiplex: ECIL","10:20 PM","","341","334","800.00","267200.00","272800.00","97.95%"
"Hyderabad","Asian Radhika Multiplex: ECIL","10:40 PM","","192","180","800.00","144000.00","153600.00","93.75%"
"Hyderabad","Asian Rajya Lakshmi: Uppal","10:00 PM","","386","386","800.00","308800.00","308800.00","100.00%"
"Hyderabad","Asian Rajya Lakshmi: Uppal","10:00 PM","","88","88","800.00","70400.00","70400.00","100.00%"
"Hyderabad","Asian Rajya Lakshmi: Uppal","10:00 PM","","132","17","800.00","13600.00","105600.00","12.88%"
"Hyderabad","Asian Sha & Shahensha: Chintal","10:00 PM","","560","560","800.00","448000.00","448000.00","100.00%"
"Hyderabad","Asian Sha & Shahensha: Chintal","10:00 PM","","156","156","800.00","124800.00","124800.00","100.00%"
"Hyderabad","Asian Sha & Shahensha: Chintal","10:30 PM","","292","292","800.00","233600.00","233600.00","100.00%"
"Hyderabad","Asian Sha & Shahensha: Chintal","10:30 PM","","88","88","800.00","70400.00","70400.00","100.00%"
"Hyderabad","Asian Shiva Ganga: Dilsukhnagar","10:00 PM","","537","537","800.00","429600.00","429600.00","100.00%"
"Hyderabad","Asian Shiva Ganga: Dilsukhnagar","10:00 PM","","170","170","800.00","136000.00","136000.00","100.00%"
"Hyderabad","Asian Super Cinema: Balapur","10:00 PM","","22","22","800.00","17600.00","17600.00","100.00%"
"Hyderabad","Asian Super Cinema: Balapur","10:00 PM","","508","508","800.00","406400.00","406400.00","100.00%"
"Hyderabad","Asian Super Cinema: Balapur","10:00 PM","","57","57","800.00","45600.00","45600.00","100.00%"
"Hyderabad","Asian Super Cinema: Balapur","10:00 PM","","151","74","800.00","59200.00","120800.00","49.01%"
"Hyderabad","Asian Tarakarama Cineplex: Kachiguda","10:00 PM","","24","24","800.00","19200.00","19200.00","100.00%"
"Hyderabad","Asian Tarakarama Cineplex: Kachiguda","10:00 PM","","440","440","800.00","352000.00","352000.00","100.00%"
"Hyderabad","Asian Tarakarama Cineplex: Kachiguda","10:00 PM","","122","71","800.00","56800.00","97600.00","58.20%"
"Hyderabad","Bhujanga 70MM: Jeedimetla","10:05 PM","","214","214","800.00","171200.00","171200.00","100.00%"
"Hyderabad","BR Hitech 70mm: Madhapur","10:10 PM","","60","60","800.00","48000.00","48000.00","100.00%"
"Hyderabad","BR Hitech 70mm: Madhapur","10:10 PM","","321","321","800.00","256800.00","256800.00","100.00%"
"Hyderabad","BR Hitech 70mm: Madhapur","10:10 PM","","232","232","800.00","185600.00","185600.00","100.00%"
"Hyderabad","BR Hitech 70mm: Madhapur","10:10 PM","","83","83","800.00","66400.00","66400.00","100.00%"
"Hyderabad","BVK Multiplex Vijayalakshmi: LB Nagar","10:10 PM","","24","24","800.00","19200.00","19200.00","100.00%"
"Hyderabad","BVK Multiplex Vijayalakshmi: LB Nagar","10:10 PM","","24","24","800.00","19200.00","19200.00","100.00%"
"Hyderabad","BVK Multiplex Vijayalakshmi: LB Nagar","10:10 PM","","596","580","800.00","464000.00","476800.00","97.32%"
"Hyderabad","BVK Multiplex Vijayalakshmi: LB Nagar","10:20 PM","","357","322","800.00","257600.00","285600.00","90.20%"
"Hyderabad","BVK Multiplex Vijayalakshmi: LB Nagar","10:30 PM","","210","186","800.00","148800.00","168000.00","88.57%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:05 PM","","327","327","800.00","261600.00","261600.00","100.00%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:05 PM","","28","28","800.00","22400.00","22400.00","100.00%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:05 PM","","140","131","800.00","104800.00","112000.00","93.57%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:05 PM","","124","0","800.00","0.00","99200.00","0.00%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:15 PM","","304","304","800.00","243200.00","243200.00","100.00%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:15 PM","","26","26","800.00","20800.00","20800.00","100.00%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:15 PM","","130","113","800.00","90400.00","104000.00","86.92%"
"Hyderabad","Cine Town Indra Nagendra: Karmanghat","10:15 PM","","116","0","800.00","0.00","92800.00","0.00%"
"Hyderabad","Ganesh 70MM: Shamshabad","10:10 PM","","174","174","800.00","139200.00","139200.00","100.00%"
"Hyderabad","Ganesh 70MM: Shamshabad","10:10 PM","","492","490","800.00","392000.00","393600.00","99.59%"
"Hyderabad","Ganesh 70MM: Shamshabad","10:10 PM","","74","12","800.00","9600.00","59200.00","16.22%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:00 PM","","286","286","800.00","228800.00","228800.00","100.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:00 PM","","42","42","800.00","33600.00","33600.00","100.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:00 PM","","176","176","800.00","140800.00","140800.00","100.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:00 PM","","126","63","800.00","50400.00","100800.00","50.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:30 PM","","120","120","800.00","96000.00","96000.00","100.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:30 PM","","204","204","800.00","163200.00","163200.00","100.00%"
"Hyderabad","Indra Venkataramana Padmavati Cinema: Kachiguda","10:30 PM","","98","49","800.00","39200.00","78400.00","50.00%"
"Hyderabad","Lakshmi Kala Mandir: Alwal","10:00 PM","","280","280","800.00","224000.00","224000.00","100.00%"
"Hyderabad","Lakshmi Kala Mandir: Alwal","10:00 PM","","248","248","800.00","198400.00","198400.00","100.00%"
"Hyderabad","Lakshmi Kala Mandir: Alwal","10:00 PM","","186","77","800.00","61600.00","148800.00","41.40%"
"Hyderabad","Lakshmi Kala Mandir: Alwal","10:00 PM","","96","0","800.00","0.00","76800.00","0.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:00 PM","","364","364","800.00","291200.00","291200.00","100.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:00 PM","","629","629","800.00","503200.00","503200.00","100.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:15 PM","","364","364","800.00","291200.00","291200.00","100.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:15 PM","","224","224","800.00","179200.00","179200.00","100.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:25 PM","","390","390","800.00","312000.00","312000.00","100.00%"
"Hyderabad","Prasads Multiplex: Hyderabad","10:30 PM","","390","390","800.00","312000.00","312000.00","100.00%"
"Hyderabad","Prashant Cinema: Secunderabad (Newly Renovated)","10:00 PM","","196","196","800.00","156800.00","156800.00","100.00%"
"Hyderabad","Prashant Cinema: Secunderabad (Newly Renovated)","10:00 PM","","416","416","800.00","332800.00","332800.00","100.00%"
"Hyderabad","Prashant Cinema: Secunderabad (Newly Renovated)","10:00 PM","","153","114","800.00","91200.00","122400.00","74.51%"
"Hyderabad","Rama Krishna 70mm: Abids","10:15 PM","","168","168","800.00","134400.00","134400.00","100.00%"
"Hyderabad","Rama Krishna 70mm: Abids","10:15 PM","","230","230","800.00","184000.00","184000.00","100.00%"
"Hyderabad","Rama Krishna 70mm: Abids","10:15 PM","","326","326","800.00","260800.00","260800.00","100.00%"
"Hyderabad","Rama Krishna 70mm: Abids","10:15 PM","","198","97","800.00","77600.00","158400.00","48.99%"
"Hyderabad","Ramakrishna Glitterati: Abids","10:00 PM","","18","18","800.00","14400.00","14400.00","100.00%"
"Hyderabad","Ramakrishna Glitterati: Abids","10:00 PM","","212","212","800.00","169600.00","169600.00","100.00%"
"Hyderabad","Ramakrishna Glitterati: Abids","10:00 PM","","313","313","800.00","250400.00","250400.00","100.00%"
"Hyderabad","Ramakrishna Glitterati: Abids","10:00 PM","","67","13","800.00","10400.00","53600.00","19.40%"
"Hyderabad","Sai Ranga 70MM 4K Dolby Air Cooled: Miyapur","10:15 PM","","305","305","800.00","244000.00","244000.00","100.00%"
"Hyderabad","Sai Ranga 70MM 4K Dolby Air Cooled: Miyapur","10:15 PM","","374","374","800.00","299200.00","299200.00","100.00%"
"Hyderabad","Sai Ranga 70MM 4K Dolby Air Cooled: Miyapur","10:15 PM","","168","168","800.00","134400.00","134400.00","100.00%"
"Hyderabad","Sai Ranga 70MM 4K Dolby Air Cooled: Miyapur","10:15 PM","","208","208","800.00","166400.00","166400.00","100.00%"
"Hyderabad","Santosh Theatre: Ibrahimpatnam","10:00 PM","","94","8","800.00","6400.00","75200.00","8.51%"
"Hyderabad","Santosh Theatre: Ibrahimpatnam","10:00 PM","","304","16","800.00","12800.00","243200.00","5.26%"
"Hyderabad","Sree Ramana 70MM 4K Dolby 7.1: Amberpet","10:15 PM","","225","225","800.00","180000.00","180000.00","100.00%"
"Hyderabad","Sree Ramana 70MM 4K Dolby 7.1: Amberpet","10:15 PM","","93","93","800.00","74400.00","74400.00","100.00%"
"Hyderabad","Sree Ramana Gold 4K & Dolby 7.1: Amberpet","10:00 PM","","170","138","800.00","110400.00","136000.00","81.18%"
"Hyderabad","Sree Ramana Gold 4K & Dolby 7.1: Amberpet","10:00 PM","","85","48","800.00","38400.00","68000.00","56.47%"
"Hyderabad","Sree Sai Raja Theatre: Musheerabad","10:00 PM","","216","216","800.00","172800.00","172800.00","100.00%"
"Hyderabad","Sree Sai Raja Theatre: Musheerabad","10:00 PM","","174","163","800.00","130400.00","139200.00","93.68%"
"Hyderabad","Sree Sai Raja Theatre: Musheerabad","10:00 PM","","138","0","800.00","0.00","110400.00","0.00%"
"Hyderabad","Sri Krishna 70MM: Uppal","10:10 PM","","172","50","800.00","40000.00","137600.00","29.07%"
"Hyderabad","Sri Krishna 70MM: Uppal","10:10 PM","","300","300","800.00","240000.00","240000.00","100.00%"
"Hyderabad","Sri Krishna 70MM: Uppal","10:10 PM","","240","240","800.00","192000.00","192000.00","100.00%"
"Hyderabad","Sri Prema 70MM: Tukkuguda","10:00 PM","","434","388","800.00","310400.00","347200.00","89.40%"
"Hyderabad","Sri Prema 70MM: Tukkuguda","10:00 PM","","228","13","800.00","10400.00","182400.00","5.70%"
"Hyderabad","Sri Prema 70MM: Tukkuguda","10:00 PM","","170","0","800.00","0.00","136000.00","0.00%"
"Hyderabad","Sushma 2K Dolby Digital Cinema: Vanasthalipuram","10:30 PM","","204","204","800.00","163200.00","163200.00","100.00%"
"Hyderabad","Sushma 2K Dolby Digital Cinema: Vanasthalipuram","10:30 PM","","128","128","800.00","102400.00","102400.00","100.00%"
"Hyderabad","Sushma 2K Dolby Digital Cinema: Vanasthalipuram","10:30 PM","","101","67","800.00","53600.00","80800.00","66.34%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","09:30 PM","","91","91","800.00","72800.00","72800.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","09:30 PM","","201","201","800.00","160800.00","160800.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:00 PM","","91","91","800.00","72800.00","72800.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:00 PM","","201","191","800.00","152800.00","160800.00","95.02%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:20 PM","","24","24","800.00","19200.00","19200.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:20 PM","","18","18","800.00","14400.00","14400.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:20 PM","","169","148","800.00","118400.00","135200.00","87.57%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:45 PM","","24","24","800.00","19200.00","19200.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:45 PM","","18","18","800.00","14400.00","14400.00","100.00%"
"Hyderabad","UK Cineplex: Nacharam, Hyderabad","10:45 PM","","169","148","800.00","118400.00","135200.00","87.57%"
"Hyderabad","Vijetha 70MM 4k Atmos: Borabanda","10:15 PM","","432","432","800.00","345600.00","345600.00","100.00%"
"Hyderabad","Vijetha 70MM 4k Atmos: Borabanda","10:15 PM","","182","182","800.00","145600.00","145600.00","100.00%"
"Hyderabad","VLS Sridevi 2K A/C Dts: Chilakalguda","10:15 PM","","158","158","800.00","126400.00","126400.00","100.00%"
"Hyderabad","VLS Sridevi 2K A/C Dts: Chilakalguda","10:15 PM","","472","472","800.00","377600.00","377600.00","100.00%"
"Hyderabad","VLS Sridevi 2K A/C Dts: Chilakalguda","10:15 PM","","132","79","800.00","63200.00","105600.00","59.85%"
"Hyderabad","Vyjayanthi Cinema A/C 2K: Nacharam","10:15 PM","","155","44","800.00","35200.00","124000.00","28.39%"
"Hyderabad","Vyjayanthi Cinema A/C 2K: Nacharam","10:15 PM","","142","142","800.00","113600.00","113600.00","100.00%"
"Hyderabad","Vyjayanthi Cinema A/C 2K: Nacharam","10:15 PM","","281","281","800.00","224800.00","224800.00","100.00%"
"Warangal","Amrutha Cinema: Hanumakonda","10:00 PM","","376","376","800.00","300800.00","300800.00","100.00%"
"Warangal","Amrutha Cinema: Hanumakonda","10:00 PM","","192","192","800.00","153600.00","153600.00","100.00%"
"Warangal","Amrutha Cinema: Hanumakonda","10:00 PM","","116","49","800.00","39200.00","92800.00","42.24%"
"Warangal","Amrutha Cinema: Hanumakonda","10:00 PM","","92","0","800.00","0.00","73600.00","0.00%"
"Warangal","Asian Ashoka Air-Conditioned: Hanumakonda","10:00 PM","","519","190","800.00","152000.00","415200.00","36.61%"
"Warangal","Asian Ashoka Air-Conditioned: Hanumakonda","10:00 PM","","70","0","800.00","0.00","56000.00","0.00%"
"Warangal","Asian Ashoka Air-Conditioned: Hanumakonda","10:00 PM","","97","0","800.00","0.00","77600.00","0.00%"
"Warangal","Asian Gemini Theatre: Warangal","10:00 PM","","56","0","800.00","0.00","44800.00","0.00%"
"Warangal","Asian Gemini Theatre: Warangal","10:00 PM","","285","247","800.00","197600.00","228000.00","86.67%"
"Warangal","Asian Gemini Theatre: Warangal","10:00 PM","","195","18","800.00","14400.00","156000.00","9.23%"
"Warangal","Asian Sridevi Multiplex: Hanumakonda","10:05 PM","","308","236","800.00","188800.00","246400.00","76.62%"
"Warangal","Asian Sridevi Multiplex: Hanumakonda","10:05 PM","","31","0","800.00","0.00","24800.00","0.00%"
"Warangal","Asian Sridevi Multiplex: Hanumakonda","10:20 PM","","308","129","800.00","103200.00","246400.00","41.88%"
"Warangal","Asian Sridevi Multiplex: Hanumakonda","10:20 PM","","30","0","800.00","0.00","24000.00","0.00%"
"Warangal","Radhika Theatre: Warangal","10:00 PM","","371","329","800.00","263200.00","296800.00","88.68%"
